Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
4.1398,5.8809,2.2522,2.9508,1.9223,-0.0883,0.7377,0.0664,2.6946,0.5076,-0.6648,1.3569,2.2903,3.4017,2.4011,1 
0.723,6.5883,2.156,3.6377,2.2268,0.9677,2.5465,0.0344,2.8111,1.9649,1.1659,2.325,2.4661,1.8607,1.8992,1 
5.3691,6.5241,2.5865,4.2804,0.1618,-0.6943,0.1262,2.4293,1.4071,2.619,4.0407,2.6358,2.0687,2.8675,3.6876,1 
5.657,7.4033,0.7448,3.6191,1.6811,1.1491,3.7094,1.6214,0.9499,2.4616,0.9967,2.4139,1.702,2.6126,1.9676,1 
6.0219,6.9728,1.2478,2.1653,3.1625,1.2996,2.4409,3.2957,0.6707,2.1822,2.4026,1.9611,2.8984,1.4154,1.2614,1 
5.8777,7.8446,2.3956,0.9761,2.3057,1.9645,0.9206,1.3743,1.436,3.7445,1.1892,0.8377,2.0414,2.0509,2.5832,1 
5.8616,5.6063,2.0269,1.8335,0.8083,0.3772,1.7212,1.5773,1.2248,1.6079,3.067,1.7082,1.0408,2.6622,3.2645,1 
4.2752,7.1292,2.2172,1.1299,1.9296,2.0861,2.4907,0.1482,0.3587,2.1784,3.104,1.8875,3.2976,3.2887,2.8811,1 
4.3556,8.9773,5.1989,1.7787,2.5026,3.7005,1.171,2.8072,0.9716,2.2497,2.266,-0.2346,2.6553,3.8701,3.466,1 
5.4378,6.3113,0.5763,2.4929,3.5449,1.6463,1.491,1.5201,4.3297,0.5237,5.2032,1.9851,1.8619,3.0035,2.5552,1 
6.111,7.7639,1.826,1.2383,1.2433,2.4893,1.9082,1.6154,0.1703,1.9384,1.4158,3.0976,3.1899,1.3446,2.1191,1 
3.5307,8.0903,1.517,1.133,2.099,2.4673,1.9856,0.8668,0.1482,3.3404,2.5286,0.0055,1.6791,1.4411,2.1934,1 
6.6139,6.8187,2.2617,1.8537,0.0622,1.499,2.5462,2.2818,2.3336,2.8523,4.2604,1.6091,2.5521,0.09,2.5125,1 
4.4851,8.2692,0.6477,2.8479,1.3261,1.4187,1.5665,1.1398,1.4917,0.1138,2.3985,3.2804,2.1171,3.9678,1.1031,1 
2.2986,7.9649,2.4967,0.9777,2.8643,3.4522,3.5304,0.1944,1.7689,2.3299,1.6259,2.4143,3.9887,2.6284,1.989,1 
4.0986,7.3826,0.9618,1.2109,2.8445,1.3243,1.7902,0.7797,4.3262,1.3819,1.9491,2.4377,1.6477,2.0962,1.3032,1 
* 
